system:index,cluster,histogram,latitude,longitude,nobs,year,.geo
00000000000000000044,1039,"[[12.0, 2886.8862745098045], [13.0, 6155.329411764705], [14.0, 12206.337254901964], [15.0, 5343.64705882353], [16.0, 8043.901960784314], [17.0, 14079.274509803925], [18.0, 9742.141176470588]]",-13.49125094413757,29.43420639038086,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.434204998520393,-13.356268039385172],[29.39545350574235,-13.361637397196455],[29.359781775581126,-13.377318754155073],[29.33002592400908,-13.402065716608655],[29.308553707912843,-13.43391085804768],[29.297076311523657,-13.470321573047764],[29.296511527388763,-13.508400966084626],[29.306909403123537,-13.545118004193359],[29.327446669620514,-13.577548753506392],[29.35649088931627,-13.603109512249997],[29.39172965718306,-13.619763164908093],[29.430354811014144,-13.62618211560143],[29.469286949118807,-13.62185458446498],[29.50542207346045,-13.607125608009195],[29.535880241704408,-13.583169395658219],[29.558235935132252,-13.551895300123297],[29.570711450617022,-13.51579506612753],[29.572317827036994,-13.477743759798939],[29.562932278449914,-13.440770452957635],[29.543306380341384,-13.40781705696447],[29.515004853869392,-13.381504514724488],[29.480280248281264,-13.36392484372517],[29.441893726075786,-13.356475374405557],[29.434204998520393,-13.356268039385172]]]}"
00000000000000000045,1041,"[[12.0, 8100.909803921568], [13.0, 8003.3372549019605], [14.0, 10173.921568627453], [15.0, 4740.886274509804], [16.0, 2938.7647058823522], [17.0, 7077.278431372549], [18.0, 8720.15294117647]]",-13.59113159179688,29.51703014373779,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.517028341487098,-13.456147443881303],[29.478260737645343,-13.461516778838815],[29.442574139303876,-13.477198074356927],[29.41280581868669,-13.501944955930506],[29.39132451875413,-13.53379002226486],[29.37984216318275,-13.570200691364125],[29.379276973413987,-13.608280082038437],[29.389679070648498,-13.64499716207981],[29.410224885313067,-13.677427984547286],[29.439281318111906,-13.702988824831621],[29.474534987808482,-13.719642541946891],[29.513176520450926,-13.726061519871957],[29.552125171508173,-13.721733970230494],[29.588275588137456,-13.707004935316819],[29.61874658171953,-13.683048642823314],[29.641111604050366,-13.651774470496727],[29.653592223921766,-13.61567418703472],[29.655199106919337,-13.577622873992796],[29.645809467968533,-13.540649605266532],[29.62617524465439,-13.507696280309075],[29.597861841282253,-13.48138381986273],[29.563122750578103,-13.46380421591283],[29.524720264380402,-13.456354778002005],[29.517028341487098,-13.456147443881303]]]}"
00000000000000000046,1043,"[[12.0, 7633.992156862745], [13.0, 7118.501960784313], [14.0, 14965.46274509804], [15.0, 6550.454901960784], [16.0, 10656.192156862746], [17.0, 16583.231372549017], [18.0, 13699.86274509804]]",-13.66036043167114,29.70131063461304,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.70130961072286,-13.525379446837103],[29.66253076236407,-13.530748765942205],[29.626833787103436,-13.546430018842338],[29.59705676424325,-13.57117684431367],[29.575569124955123,-13.603021858551605],[29.56408330889546,-13.639432495811457],[29.563517836667216,-13.677511884846568],[29.5739228806289,-13.714228993974217],[29.594474661342854,-13.746659867185238],[29.6235396176017,-13.772220764030509],[29.658803686892664,-13.788874525856773],[29.6974566497091,-13.795293522671267],[29.736416824537883,-13.790965960193704],[29.77257791320943,-13.77623688473045],[29.80305785746102,-13.75228053664584],[29.825429390652104,-13.721006311052703],[29.83791357337808,-13.684905993278694],[29.839520810546485,-13.646854675580473],[29.830128317491656,-13.609881433293058],[29.810488284332866,-13.576928157609627],[29.782166592045435,-13.55061575389931],[29.747417391817745,-13.533036196458008],[29.709003763767477,-13.525586780333743],[29.70130961072286,-13.525379446837103]]]}"
00000000000000000047,1045,"[[12.0, 7534.199999999999], [13.0, 4953.988235294118], [14.0, 15065.780392156868], [15.0, 12013.549019607846], [16.0, 11583.411764705888], [17.0, 37650.2745098039], [18.0, 23774.58823529412]]",-14.04983067512512,29.61553916931152,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.615538801959826,-13.914846251047175],[29.57669551729663,-13.920215480800605],[29.540939079632565,-13.935896493484965],[29.51111219451846,-13.960643002734487],[29.489588236794734,-13.992487723326274],[29.478082601304376,-14.028898181116233],[29.477515520260873,-14.066977560905533],[29.487937456150103,-14.103694833975451],[29.508523424519844,-14.136125993205512],[29.53763721623026,-14.161687208863698],[29.572960865596084,-14.17834122271095],[29.611679310228258,-14.18476032599924],[29.650705502857168,-14.180432691168582],[29.686927731836526,-14.165703387140633],[29.717458958250052,-14.141746725709147],[29.739867799696757,-14.110472199875012],[29.752372403947795,-14.074371688702866],[29.75398167993745,-14.036320344765388],[29.744572842363382,-13.999347251507723],[29.72489952562781,-13.966394253562658],[29.696530340364895,-13.940082169647022],[29.66172321065139,-13.922502874351185],[29.623245734880665,-13.915053581026312],[29.615538801959826,-13.914846251047175]]]}"
00000000000000000048,1046,"[[12.0, 6146.839215686274], [13.0, 7270.952941176471], [14.0, 9208.117647058825], [15.0, 3080.1254901960783], [16.0, 2050.372549019608], [17.0, 9103.505882352942], [18.0, 5845.607843137255]]",-13.94944252967835,29.33455371856689,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.334553008177984,-13.814458509030946],[29.295726524549874,-13.819827761843838],[29.25998559068799,-13.83550883652209],[29.23017170569175,-13.860255427381171],[29.20865721615081,-13.892100223756794],[29.19715674663467,-13.928510727864799],[29.196590083508,-13.966590110041276],[29.207007614092337,-14.00330734080201],[29.227584668510932,-14.035738426216875],[29.256685728196025,-14.061299559595874],[29.2919938450337,-14.077953508401297],[29.330695218956798,-14.084372584210666],[29.36970420118423,-14.080044968053011],[29.405910490984983,-14.0653157230133],[29.436428347644142,-14.041359142450414],[29.45882746170496,-14.010084694101987],[29.47132674052374,-13.973984232841056],[29.4729354834382,-13.93593289567434],[29.463530905786964,-13.898959763954474],[29.44386626584704,-13.866006694330895],[29.415509462824957,-13.839694527883536],[29.380717437124495,-13.822115164934239],[29.342256608879424,-13.814665839917863],[29.334553008177984,-13.814458509030946]]]}"
00000000000000000049,1047,"[[12.0, 9050.337254901962], [13.0, 5918.874509803922], [14.0, 7000.9176470588245], [15.0, 2798.729411764706], [16.0, 2370.8235294117644], [17.0, 8146.780392156865], [18.0, 4563.874509803921]]",-13.9555148601532,29.17589101791382,20,2012,"{""type"":""Polygon"",""coordinates"":[[[29.175889274494274,-13.820531804665737],[29.137061778230812,-13.825901056084136],[29.101319909913926,-13.841582127013382],[29.07150524135444,-13.866328712937232],[29.049990181117263,-13.898173504729936],[29.03848940020299,-13.934584006036939],[29.037922711857057,-13.972663388069076],[29.04834050794074,-14.009380621388411],[29.068918099624586,-14.041811711267151],[29.098019926721527,-14.06737284962186],[29.133328979783723,-14.084026802360578],[29.172031382653177,-14.090445879831691],[29.211041402247723,-14.086118262544817],[29.247248652785874,-14.071389013937887],[29.27776731529857,-14.0474324284846],[29.300167015656545,-14.016157975450334],[29.312666615436196,-13.98005751117108],[29.314275390451474,-13.94200617359489],[29.30487055601168,-13.905033044200959],[29.285205393072548,-13.872079978912028],[29.256847843725797,-13.845767817455664],[29.22205490766459,-13.828188458597626],[29.183593076035677,-13.820739135497758],[29.175889274494274,-13.820531804665737]]]}"
0000000000000000004a,1049,"[[12.0, 233.0], [13.0, 394.79607843137256], [14.0, 606.0], [15.0, 739.0431372549019], [16.0, 654.0], [17.0, 998.0], [18.0, 514.7019607843138]]",-15.31416993141174,27.65471563339234,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.654716000222805,-15.179188681943323],[27.61564955634648,-15.18455761950092],[27.579687210146798,-15.200237846627969],[27.5496877041245,-15.224983321739275],[27.528038069879653,-15.256827081982632],[27.5164639182588,-15.29323695277982],[27.515891377973382,-15.33131630225641],[27.52637188153586,-15.36803411142666],[27.54707624376926,-15.400466206043278],[27.57635907401593,-15.42602846438112],[27.61188889874495,-15.442683302485554],[27.650833912561847,-15.449102754010363],[27.690088526346617,-15.444774882539155],[27.726522322473915,-15.430044830967345],[27.757231044962303,-15.406087144726673],[27.779769071420066,-15.374811636984639],[27.792344454631785,-15.338710493371995],[27.793960897749386,-15.300659063696289],[27.784495579092603,-15.263686457886823],[27.764707102229476,-15.230734368275105],[27.73617350971181,-15.204423330188735],[27.70116578741491,-15.186844892168162],[27.662467193929633,-15.17939600041964],[27.654716000222805,-15.179188681943323]]]}"
0000000000000000004b,1051,"[[12.0, 382.84313725490193], [13.0, 596.0156862745098], [14.0, 358.0], [15.0, 133.0], [16.0, 49.0], [17.0, 58.01176470588236], [18.0, 124.0]]",-15.52409496307373,27.87605085372925,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.87605239921269,-15.389109782236396],[27.836946807295277,-15.394478670948716],[27.80094834271233,-15.410158766755748],[27.770918563357416,-15.434904068988562],[27.7492468964271,-15.466747668683123],[27.73766074235814,-15.503157441340838],[27.737087259941102,-15.541236785738617],[27.747578047047774,-15.577954684523759],[27.768303177784524,-15.610386935513423],[27.797615649282587,-15.63594936816776],[27.833181619736852,-15.652604344075678],[27.872166350614947,-15.659023853821095],[27.91146100575383,-15.65469594278663],[27.94793189185015,-15.639965766236275],[27.97867173704747,-15.616007908665772],[28.00123242280959,-15.58473223677195],[28.013820230005443,-15.548630987437468],[28.01543794511715,-15.510579543439507],[28.005962735354753,-15.473607019129034],[27.98615407147806,-15.440655081371878],[27.957591647660855,-15.414344218119409],[27.92254874051801,-15.396765923408266],[27.883811357551302,-15.389317098789832],[27.87605239921269,-15.389109782236396]]]}"
0000000000000000004c,1053,"[[12.0, 393.0], [13.0, 2683.592156862745], [14.0, 4910.847058823529], [15.0, 2614.262745098039], [16.0, 4548.062745098039], [17.0, 5138.274509803921], [18.0, 6010.349019607843]]",-14.9267749786377,26.83936309814453,20,2012,"{""type"":""Polygon"",""coordinates"":[[[26.839364913499164,-14.791790900622056],[26.800369137531288,-14.797159928067293],[26.764471992691703,-14.81284039685531],[26.734527140761923,-14.837586190102563],[26.712917288827885,-14.869430245788035],[26.70136481545133,-14.90584029717607],[26.700793986846765,-14.943919655990308],[26.71125593363132,-14.980637300244304],[26.731922805045983,-15.01306910710103],[26.761152119628257,-15.03863104466423],[26.796616679887517,-15.055285629187079],[26.83548997801642,-15.061704973576678],[26.87467229029911,-15.057377174908144],[26.911039116316065,-15.042647353317593],[26.94169164732605,-15.018689982354825],[26.964188768202987,-14.987414776686084],[26.976741729599468,-14.951313827628955],[26.97835588696123,-14.913262424317509],[26.968908435322177,-14.876289668539886],[26.949156409641358,-14.843337299486345],[26.920674868942555,-14.817025939666369],[26.88573066352637,-14.799447237921731],[26.84710209099871,-14.791998222636959],[26.839364913499164,-14.791790900622056]]]}"
0000000000000000004d,1054,"[[12.0, 3315.4196078431364], [13.0, 16608.733333333334], [14.0, 24672.674509803936], [15.0, 21149.368627450986], [16.0, 26092.43137254902], [17.0, 34590.78823529412], [18.0, 25591.113725490195]]",-14.68895297050476,27.10655698776245,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.1065587077227,-14.55396920503757],[27.06760530695434,-14.559338287505003],[27.031747260956223,-14.575018904218332],[27.001835185884733,-14.59976489220094],[26.980249195605744,-14.631609128727735],[26.968709729285234,-14.668019290652634],[26.968139934303753,-14.706098655177122],[26.97859075801541,-14.742816198480844],[26.999235148064415,-14.775247829197266],[27.028432366742873,-14.800809570414792],[27.06385778127067,-14.817463999722225],[27.102688062350182,-14.82388327853547],[27.141827006031722,-14.819555524428685],[27.17815366279739,-14.804825843607777],[27.20877249235121,-14.780868665625695],[27.231245083192874,-14.749593644857864],[27.243784603080933,-14.71349281489284],[27.24539739664249,-14.675441427724454],[27.235960666736617,-14.638468580154795],[27.21623050561793,-14.60551604005449],[27.18778018188401,-14.57920448329748],[27.152874065685292,-14.561625620122497],[27.114287480618795,-14.554176529218523],[27.1065587077227,-14.55396920503757]]]}"
0000000000000000004e,1055,"[[12.0, 1907.0392156862745], [13.0, 3697.454901960785], [14.0, 8087.211764705882], [15.0, 4442.474509803922], [16.0, 2225.733333333333], [17.0, 5418.435294117648], [18.0, 5348.584313725491]]",-14.95215816497803,27.07387037277222,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.073869037899886,-14.817176562919316],[27.034868693547036,-14.822545584484258],[26.998967333613454,-14.838226037463269],[26.96901894826801,-14.862971809898779],[26.94740652416303,-14.894815846257254],[26.935852648887685,-14.931225885831754],[26.935281709183236,-14.969305244035485],[26.94574485532117,-15.006022899078113],[26.966414150386974,-15.038454724759356],[26.99564692489475,-15.064016683306628],[27.03111570488669,-15.08067128441789],[27.069993639972907,-15.087090635815876],[27.10918062710034,-15.082762832384864],[27.145551783158975,-15.06803299574976],[27.17620794713837,-15.044075604162531],[27.1987077124812,-15.012800378732965],[27.211262123139633,-14.976699416948323],[27.212876427844197,-14.938648011911868],[27.203427820684038,-14.901675265944487],[27.183673438152336,-14.868722915171203],[27.15518853223124,-14.842411576398293],[27.120240220587526,-14.824832891905976],[27.081607121485305,-14.81738388470273],[27.073869037899886,-14.817176562919316]]]}"
0000000000000000004f,1057,"[[12.0, 1166.650980392157], [13.0, 2728.2117647058826], [14.0, 6295.176470588234], [15.0, 2397.5882352941176], [16.0, 714.9686274509804], [17.0, 2384.7215686274517], [18.0, 4184.6]]",-15.06664328575134,27.05762462615967,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.05762453276218,-14.931659523365488],[27.018603477631558,-14.9370285183946],[26.982683008739276,-14.952708900032706],[26.952718605104458,-14.977454578551384],[26.931094520785784,-15.00929852769296],[26.919534290868206,-15.045708513956196],[26.918962848281897,-15.083787869404295],[26.929431432157365,-15.12050557313228],[26.95011171480141,-15.152937483762802],[26.97936017424627,-15.178499537005031],[27.01484808323889,-15.195154212975126],[27.053747038495437,-15.20157359600003],[27.09295521752585,-15.197245771077261],[27.129346002589013,-15.182515866550315],[27.160018635887628,-15.15855838189088],[27.1825303897584,-15.127283067286726],[27.19509137102667,-15.091182048067056],[27.196706344455155,-15.053130635246731],[27.187252499610118,-15.016157933550465],[27.167487433059907,-14.983205665270539],[27.138987271412105,-14.956894421476445],[27.104020344405527,-14.939315814838244],[27.06536672409475,-14.931866844104272],[27.05762453276218,-14.931659523365488]]]}"
00000000000000000050,1058,"[[12.0, 165.0], [13.0, 1188.4941176470588], [14.0, 5130.278431372549], [15.0, 3117.4039215686275], [16.0, 8337.745098039215], [17.0, 17128.85882352942], [18.0, 8351.46274509804]]",-15.05936422348022,27.41561584472656,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.415614542635982,-14.924382270446266],[27.376594809303832,-14.929751267162997],[27.34067555997066,-14.945431653338238],[27.310712178629405,-14.970177337829849],[27.289088838451022,-15.002021292518261],[27.277529014055926,-15.038431282172015],[27.276957603526167,-15.076510637795394],[27.28742584033294,-15.113228338427106],[27.308105421732556,-15.145660243655012],[27.337352880167934,-15.1712222908748],[27.372839568370175,-15.187876962083992],[27.411737182154,-15.194296343097468],[27.450944008752863,-15.189968519541544],[27.4873335411185,-15.175238619332417],[27.51800512335242,-15.151281140592213],[27.540516112101933,-15.1200058316594],[27.55307667400388,-15.083904816092478],[27.554691604717114,-15.045853403767168],[27.545238094108168,-15.00888069925531],[27.525473709393736,-14.97592842572895],[27.496974521368596,-14.949617175894385],[27.462008782416564,-14.932038564304824],[27.42335647180457,-14.924589591251484],[27.415614542635982,-14.924382270446266]]]}"
00000000000000000051,1061,"[[12.0, 550.8039215686274], [13.0, 2643.18431372549], [14.0, 1823.635294117647], [15.0, 586.0], [16.0, 333.121568627451], [17.0, 1969.450980392157], [18.0, 1588.5764705882352]]",-15.24493622779846,27.36481533050537,20,2012,"{""type"":""Polygon"",""coordinates"":[[[27.36481646343512,-15.109952219886468],[27.325762799332626,-15.11532117353292],[27.28981224408546,-15.131001443914602],[27.25982262123995,-15.15574697596898],[27.238180180350515,-15.187590789093864],[27.226609947905303,-15.224000692215743],[27.226037716094204,-15.262080043364485],[27.236514863164906,-15.298797823016837],[27.257212445521443,-15.331229866127172],[27.28648559871799,-15.356792067048918],[27.322003622420663,-15.373446859764053],[27.360935668987675,-15.379866292112375],[27.40017720962308,-15.375538433672364],[27.43659889638273,-15.36080842326559],[27.467297458072263,-15.3368507934572],[27.489828087273366,-15.30557533978353],[27.502399415149554,-15.269474230994023],[27.504015443894453,-15.231422806036488],[27.49455335517566,-15.194450173383435],[27.474771469201507,-15.161498033753992],[27.44624728918002,-15.135186938080537],[27.411251053142568,-15.117608452856247],[27.372565122405454,-15.110159538996147],[27.36481646343512,-15.109952219886468]]]}"
00000000000000000052,1063,"[[12.0, 8462.274509803921], [13.0, 5461.121568627451], [14.0, 8805.560784313726], [15.0, 3494.6235294117646], [16.0, 10829.949019607844], [17.0, 11941.435294117648], [18.0, 11641.866666666667]]",-12.39505686759949,30.32675886154175,20,2012,"{""type"":""Polygon"",""coordinates"":[[[30.32676096088339,-12.260073850113407],[30.28817773361444,-12.265443457540862],[30.252661304179092,-12.281125485566784],[30.22303572228346,-12.30587333139515],[30.20165844541601,-12.337719293106627],[30.19023292299202,-12.374130509392566],[30.189672447975013,-12.412209928186849],[30.200026277004753,-12.448926508281712],[30.220474261336605,-12.481356458611154],[30.24939086746014,-12.506916326804761],[30.284473892310324,-12.523569275504366],[30.32292784806779,-12.529987928793547],[30.361687384352194,-12.525660599754563],[30.397662680144194,-12.510932261735505],[30.427986830217343,-12.486976924660231],[30.450245076892497,-12.455703667827766],[30.462667316579907,-12.419603974121602],[30.464268470814545,-12.38155274116012],[30.45492572252483,-12.34457901807176],[30.435386844249052,-12.311624846252512],[30.4072094083562,-12.285311410663056],[30.372636107299304,-12.267731007336522],[30.33441631656486,-12.260281194960442],[30.32676096088339,-12.260073850113407]]]}"
